# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0               	N/A	N/A	N/A	N/A	N/A
0.06646         	1.05035745e-03	8.96566054e-04	9.50938896e-04	7.97843124e-04	7.48133723e-05	2.20001389e-05
0.06648         	1.04711767e-03	8.93915145e-04	9.45019381e-04	7.95041205e-04	7.46048929e-05	2.19235313e-05
0.0665          	1.04436250e-03	8.92238391e-04	9.37798875e-04	7.94733684e-04	7.43839025e-05	2.18872952e-05
0.06652         	1.04184997e-03	8.89727322e-04	9.28761204e-04	7.94123905e-04	7.41479753e-05	2.18708744e-05
0.06654         	1.03887617e-03	8.87036408e-04	9.20585656e-04	7.90057318e-04	7.39080980e-05	2.18510894e-05
0.06656         	1.03595713e-03	8.85451409e-04	9.12884097e-04	7.87152316e-04	7.38495642e-05	2.18402590e-05
0.06658         	1.03323255e-03	8.84434932e-04	9.05738120e-04	7.83413749e-04	7.38287491e-05	2.18427741e-05
0.0666          	1.03056429e-03	8.83176619e-04	8.99165942e-04	7.79147174e-04	7.37779736e-05	2.18261089e-05
0.06662         	1.02812213e-03	8.82687227e-04	8.92479350e-04	7.75349201e-04	7.36750346e-05	2.17982428e-05
0.06664         	1.02570487e-03	8.83934307e-04	8.86533965e-04	7.72139159e-04	7.35207991e-05	2.17707915e-05
0.06666         	1.02362524e-03	8.84539955e-04	8.81581840e-04	7.69805644e-04	7.33604646e-05	2.17336335e-05
0.06668         	1.02132091e-03	8.84302090e-04	8.78864513e-04	7.69424716e-04	7.33219343e-05	2.16797809e-05
0.0667          	1.02003921e-03	8.84658314e-04	8.77016540e-04	7.70143953e-04	7.32663077e-05	2.16089296e-05
0.06672         	1.01924938e-03	8.84296720e-04	8.77314967e-04	7.69052102e-04	7.32129387e-05	2.14979379e-05
0.06674         	1.01992993e-03	8.83312412e-04	8.76963134e-04	7.68381083e-04	7.31669761e-05	2.13908264e-05
0.06676         	1.02095853e-03	8.82337966e-04	8.76950327e-04	7.66789670e-04	7.31531005e-05	2.13570265e-05
0.06678         	1.02206360e-03	8.79729920e-04	8.76956767e-04	7.65155313e-04	7.30557491e-05	2.13193142e-05
0.0668          	1.02414908e-03	8.77245057e-04	8.77735433e-04	7.65587000e-04	7.29022552e-05	2.12960022e-05
0.06682         	1.02633113e-03	8.74924917e-04	8.78148403e-04	7.66296120e-04	7.27574838e-05	2.12683572e-05
0.06684         	1.02899248e-03	8.72665188e-04	8.77834207e-04	7.66703641e-04	7.25912562e-05	2.12244998e-05
0.06686         	1.03116475e-03	8.71181426e-04	8.77574881e-04	7.65704365e-04	7.23938016e-05	2.11649340e-05
0.06688         	1.03310010e-03	8.70458540e-04	8.77876474e-04	7.64450923e-04	7.22078512e-05	2.11026796e-05
0.0669          	1.03457246e-03	8.68634752e-04	8.80030806e-04	7.58761889e-04	7.20124502e-05	2.10415981e-05
0.06692         	1.03711716e-03	8.66556448e-04	8.82970220e-04	7.52856912e-04	7.18429459e-05	2.10034228e-05
0.06694         	1.03972715e-03	8.63979225e-04	8.87131911e-04	7.46576252e-04	7.18554212e-05	2.09670311e-05
0.06696         	1.04181653e-03	8.62340223e-04	8.88894007e-04	7.40295362e-04	7.20057806e-05	2.09608694e-05
0.06698         	1.04491740e-03	8.62692294e-04	8.90866641e-04	7.36525518e-04	7.19874507e-05	2.09404651e-05
0.067           	1.04885653e-03	8.64603224e-04	8.91901107e-04	7.36363875e-04	7.13534187e-05	2.08209007e-05
0.06702         	1.05287490e-03	8.65926192e-04	8.91509050e-04	7.35149127e-04	7.08081618e-05	2.07055136e-05
0.06704         	1.05659250e-03	8.63163886e-04	8.89975914e-04	7.32946816e-04	7.04449554e-05	2.05881709e-05
0.06706         	1.06046571e-03	8.59783672e-04	8.87167965e-04	7.31547166e-04	6.99767576e-05	2.04066971e-05
0.06708         	1.06434961e-03	8.56415298e-04	8.83858097e-04	7.31054960e-04	6.99682537e-05	2.03801409e-05
0.0671          	1.06836164e-03	8.53527299e-04	8.80533065e-04	7.30393020e-04	7.01414184e-05	2.04274364e-05
0.06712         	1.07264085e-03	8.51249272e-04	8.76914119e-04	7.31288863e-04	7.01090470e-05	2.03717372e-05
0.06714         	1.07674868e-03	8.49699332e-04	8.75345156e-04	7.33109588e-04	7.02585324e-05	2.03611568e-05
0.06716         	1.08089578e-03	8.48151650e-04	8.74565327e-04	7.35662383e-04	7.06948424e-05	2.04715288e-05
0.06718         	1.08543732e-03	8.46073751e-04	8.75014257e-04	7.37510322e-04	7.13609461e-05	2.05642570e-05
0.0672          	1.09005434e-03	8.43608204e-04	8.76164181e-04	7.39304331e-04	7.23463097e-05	2.06716261e-05
0.06722         	1.09436895e-03	8.40983055e-04	8.73908176e-04	7.40052930e-04	7.33361704e-05	2.07885951e-05
0.06724         	1.09786047e-03	8.36638668e-04	8.73030882e-04	7.38873050e-04	7.32552793e-05	2.07047326e-05
0.06726         	1.10085586e-03	8.32897849e-04	8.73641445e-04	7.38340498e-04	7.33027307e-05	2.06212479e-05
0.06728         	1.10465163e-03	8.29259093e-04	8.75381343e-04	7.38029068e-04	7.31003341e-05	2.05108593e-05
0.0673          	1.10852236e-03	8.26100382e-04	8.78080218e-04	7.38495458e-04	7.29302614e-05	2.04157480e-05
0.06732         	1.11212471e-03	8.24035958e-04	8.80990096e-04	7.39440370e-04	7.22531741e-05	2.01784113e-05
0.06734         	1.11576048e-03	8.22974361e-04	8.84619597e-04	7.41010201e-04	7.16475523e-05	1.99657132e-05
0.06736         	1.11855300e-03	8.22908144e-04	8.88336319e-04	7.45740340e-04	7.09596989e-05	1.97781773e-05
0.06738         	1.12119931e-03	8.23414503e-04	8.91267650e-04	7.49878482e-04	7.02098176e-05	1.95334726e-05
0.0674          	1.12349448e-03	8.25064783e-04	8.93711542e-04	7.53755905e-04	6.96979620e-05	1.93489293e-05
0.06742         	1.12528920e-03	8.27836990e-04	8.94699264e-04	7.58128501e-04	6.94309584e-05	1.92849372e-05
0.06744         	1.12533448e-03	8.27953030e-04	8.96927434e-04	7.58302024e-04	6.94162872e-05	1.92678830e-05
0.06746         	1.12610491e-03	8.28176406e-04	8.99371873e-04	7.60469509e-04	6.92832723e-05	1.92200542e-05
0.06748         	1.12624297e-03	8.28915586e-04	9.00195732e-04	7.62931226e-04	6.94386897e-05	1.92039602e-05
0.0675          	1.12571544e-03	8.30229928e-04	9.01026472e-04	7.65346347e-04	6.93068495e-05	1.91454284e-05
0.06752         	1.12465730e-03	8.32491007e-04	9.02161544e-04	7.68718461e-04	6.88881089e-05	1.90256482e-05
0.06754         	1.12340952e-03	8.34822889e-04	9.01385880e-04	7.72862880e-04	6.85798357e-05	1.89773042e-05
0.06756         	1.12263569e-03	8.38483902e-04	8.98891180e-04	7.78942553e-04	6.81251781e-05	1.89369493e-05
0.06758         	1.12113369e-03	8.42000852e-04	8.96054497e-04	7.84715459e-04	6.76704018e-05	1.89499814e-05
0.0676          	1.11916960e-03	8.46350380e-04	8.91370514e-04	7.91689006e-04	6.70664555e-05	1.89356678e-05
0.06762         	1.11759257e-03	8.50997492e-04	8.87303402e-04	8.00290911e-04	6.57972045e-05	1.87728309e-05
0.06764         	1.11616273e-03	8.56604441e-04	8.83152938e-04	8.10191170e-04	6.51167618e-05	1.86393366e-05
0.06766         	1.11367109e-03	8.63179316e-04	8.80136743e-04	8.19887390e-04	6.49363124e-05	1.85451470e-05
0.06768         	1.10966031e-03	8.70204849e-04	8.77311818e-04	8.24267244e-04	6.50944645e-05	1.84761783e-05
0.0677          	1.10484466e-03	8.77807052e-04	8.75711535e-04	8.25837657e-04	6.54271408e-05	1.84660438e-05
0.06772         	1.09898429e-03	8.86743337e-04	8.73464221e-04	8.27805141e-04	6.58548655e-05	1.85064307e-05
0.06774         	1.09234487e-03	8.92650536e-04	8.68470337e-04	8.28204246e-04	6.64468251e-05	1.86101491e-05
0.06776         	1.08599776e-03	9.00208770e-04	8.64125712e-04	8.27170126e-04	6.71642954e-05	1.87566328e-05
0.06778         	1.07909478e-03	9.09491133e-04	8.61367211e-04	8.26898078e-04	6.76838781e-05	1.88089446e-05
0.0678          	1.07170367e-03	9.18370654e-04	8.57888138e-04	8.27275100e-04	6.74578585e-05	1.86682305e-05
0.06782         	1.06212505e-03	9.22227444e-04	8.54034856e-04	8.17445022e-04	6.67788161e-05	1.84408084e-05
0.06784         	1.05187362e-03	9.24419914e-04	8.51220819e-04	8.08069772e-04	6.61006203e-05	1.82075789e-05
0.06786         	1.04321254e-03	9.25969367e-04	8.48101713e-04	8.05585277e-04	6.54674417e-05	1.79665685e-05
0.06788         	1.03584987e-03	9.26106371e-04	8.44678635e-04	8.02247841e-04	6.48477618e-05	1.77718541e-05
0.0679          	1.02992502e-03	9.24589964e-04	8.41346853e-04	7.98558900e-04	6.42882872e-05	1.76439919e-05
0.06792         	1.02512721e-03	9.22908895e-04	8.38299214e-04	7.95804897e-04	6.39536265e-05	1.76632566e-05
0.06794         	1.02117830e-03	9.21075139e-04	8.35655114e-04	7.94018451e-04	6.39452273e-05	1.76921908e-05
0.06796         	1.01794868e-03	9.19082007e-04	8.33765356e-04	7.92000012e-04	6.39664616e-05	1.77292036e-05
0.06798         	1.01479492e-03	9.16753674e-04	8.32192089e-04	7.90397577e-04	6.42308245e-05	1.77896928e-05
0.068           	1.01235301e-03	9.14028837e-04	8.28803244e-04	7.88215013e-04	6.46279911e-05	1.78882681e-05
0.06802         	1.01091581e-03	9.11708722e-04	8.24675355e-04	7.85752125e-04	6.54680419e-05	1.79880279e-05
0.06804         	1.00914812e-03	9.09630123e-04	8.20638663e-04	7.82394654e-04	6.63719438e-05	1.80976744e-05
0.06806         	1.00760792e-03	9.08216964e-04	8.17917087e-04	7.79329756e-04	6.71855425e-05	1.82262554e-05
0.06808         	1.00627495e-03	9.07023930e-04	8.14962799e-04	7.75760085e-04	6.78903523e-05	1.83401699e-05
0.0681          	1.00510919e-03	9.06343801e-04	8.09877071e-04	7.72959563e-04	6.84805457e-05	1.84267449e-05
0.06812         	1.00395139e-03	9.05579807e-04	8.03147264e-04	7.70523226e-04	6.89484311e-05	1.84945135e-05
0.06814         	1.00267685e-03	9.04163859e-04	7.95111673e-04	7.68953140e-04	6.92688826e-05	1.85289178e-05
0.06816         	1.00237997e-03	9.02842917e-04	7.87753148e-04	7.68304480e-04	6.94709160e-05	1.85320427e-05
0.06818         	1.00218368e-03	9.02201099e-04	7.81240783e-04	7.66015884e-04	6.96170986e-05	1.85162063e-05
0.0682          	1.00249384e-03	9.01263227e-04	7.74950337e-04	7.62554664e-04	6.96455143e-05	1.84804655e-05
0.06822         	1.00431123e-03	8.99823010e-04	7.68168679e-04	7.60633153e-04	6.95665989e-05	1.84304665e-05
0.06824         	1.00652542e-03	8.97556185e-04	7.62104340e-04	7.58461423e-04	6.94213235e-05	1.83709976e-05
0.06826         	1.00841319e-03	8.94756916e-04	7.56714553e-04	7.55738139e-04	6.91541637e-05	1.82791809e-05
0.06828         	1.01135287e-03	8.92531520e-04	7.52474546e-04	7.53767470e-04	6.88221030e-05	1.81762795e-05
0.0683          	1.01430307e-03	8.88176446e-04	7.48721305e-04	7.49250791e-04	6.84600794e-05	1.80652502e-05
0.06832         	1.01764594e-03	8.81674839e-04	7.45795569e-04	7.44097173e-04	6.80539881e-05	1.79856656e-05
0.06834         	1.02192487e-03	8.75092938e-04	7.43274999e-04	7.42621693e-04	6.76690632e-05	1.80115775e-05
0.06836         	1.02620066e-03	8.69349637e-04	7.41387765e-04	7.42299323e-04	6.73426464e-05	1.80333340e-05
0.06838         	1.03019255e-03	8.64123566e-04	7.40150457e-04	7.39904439e-04	6.69739214e-05	1.80314653e-05
0.0684          	1.03365122e-03	8.59632067e-04	7.39733735e-04	7.37361355e-04	6.66425736e-05	1.80270594e-05
0.06842         	1.03684866e-03	8.54767795e-04	7.38275045e-04	7.33310574e-04	6.62925864e-05	1.79915529e-05
0.06844         	1.04106490e-03	8.51418939e-04	7.38066569e-04	7.29439267e-04	6.60241470e-05	1.79720150e-05
0.06846         	1.04590588e-03	8.49489151e-04	7.37590567e-04	7.26039664e-04	6.58716903e-05	1.80043484e-05
0.06848         	1.04965545e-03	8.46412384e-04	7.38088482e-04	7.18290738e-04	6.58621173e-05	1.80650517e-05
0.0685          	1.05440269e-03	8.44773342e-04	7.36492884e-04	7.13260268e-04	6.56726661e-05	1.80936008e-05
0.06852         	1.05901355e-03	8.42565718e-04	7.33597111e-04	7.08663261e-04	6.48408399e-05	1.80307957e-05
0.06854         	1.06446917e-03	8.40848787e-04	7.28913867e-04	7.05644714e-04	6.44473671e-05	1.79925303e-05
0.06856         	1.07017714e-03	8.39802737e-04	7.24909894e-04	7.03763315e-04	6.41163532e-05	1.79783380e-05
0.06858         	1.07582814e-03	8.39169489e-04	7.22177661e-04	7.02719664e-04	6.37895469e-05	1.79548427e-05
0.0686          	1.08095943e-03	8.37759277e-04	7.19605233e-04	6.99516351e-04	6.33140008e-05	1.79168777e-05
0.06862         	1.08586484e-03	8.35256231e-04	7.16897813e-04	6.97153143e-04	6.29159896e-05	1.77431547e-05
0.06864         	1.09001911e-03	8.32314888e-04	7.16157784e-04	6.93367816e-04	6.27513507e-05	1.78493343e-05
0.06866         	1.09385079e-03	8.29537757e-04	7.15607368e-04	6.92292983e-04	6.23286307e-05	1.79304771e-05
0.06868         	1.09717567e-03	8.26838122e-04	7.14767288e-04	6.91749177e-04	6.16768052e-05	1.79139825e-05
0.0687          	1.10105842e-03	8.25135262e-04	7.13365478e-04	6.92964661e-04	6.13887649e-05	1.79550424e-05
0.06872         	1.10648051e-03	8.22768154e-04	7.11372221e-04	6.94312809e-04	6.15324761e-05	1.80508294e-05
0.06874         	1.11232376e-03	8.20218757e-04	7.09387646e-04	6.95982856e-04	6.19105145e-05	1.82100246e-05
0.06876         	1.11813843e-03	8.17488733e-04	7.08931487e-04	6.96531109e-04	6.25188629e-05	1.84071673e-05
0.06878         	1.12296081e-03	8.14992689e-04	7.09079531e-04	6.97001507e-04	6.34574133e-05	1.85537342e-05
0.0688          	1.12677119e-03	8.11249241e-04	7.09924845e-04	6.96104542e-04	6.48453234e-05	1.86833733e-05
0.06882         	1.13068953e-03	8.06473455e-04	7.11066847e-04	6.94757302e-04	6.58571829e-05	1.86915445e-05
0.06884         	1.13417991e-03	8.01133727e-04	7.12671556e-04	6.93064935e-04	6.56748697e-05	1.84649545e-05
0.06886         	1.13793810e-03	7.95437073e-04	7.12495383e-04	6.92503910e-04	6.53267649e-05	1.82675141e-05
0.06888         	1.14103192e-03	7.90551082e-04	7.11577608e-04	6.92323887e-04	6.49785794e-05	1.81752546e-05
0.0689          	1.14287990e-03	7.86573354e-04	7.11146737e-04	6.93792723e-04	6.38434540e-05	1.79854023e-05
0.06892         	1.14453179e-03	7.82083830e-04	7.12475774e-04	6.94519873e-04	6.23061884e-05	1.76777731e-05
0.06894         	1.14512524e-03	7.77042557e-04	7.13591637e-04	6.96742395e-04	6.12069452e-05	1.74320804e-05
0.06896         	1.14485411e-03	7.72349068e-04	7.13510359e-04	7.00130463e-04	6.04165690e-05	1.71917849e-05
0.06898         	1.14349387e-03	7.68011676e-04	7.13719918e-04	7.03067169e-04	6.01772639e-05	1.70597600e-05
0.069           	1.14164359e-03	7.63892838e-04	7.15540723e-04	7.05159493e-04	6.02749327e-05	1.70531540e-05
0.06902         	1.14011602e-03	7.59346699e-04	7.17691957e-04	7.04095223e-04	5.95623948e-05	1.69100772e-05
0.06904         	1.13768763e-03	7.54742011e-04	7.19443814e-04	7.03157980e-04	5.88429025e-05	1.67426440e-05
0.06906         	1.13473556e-03	7.50534431e-04	7.22245734e-04	7.03515273e-04	5.83912050e-05	1.66177728e-05
0.06908         	1.13126725e-03	7.47060941e-04	7.25550217e-04	7.03502590e-04	5.78769863e-05	1.65614782e-05
0.0691          	1.12736088e-03	7.45700298e-04	7.26824168e-04	7.02544743e-04	5.70865573e-05	1.65388116e-05
0.06912         	1.12250764e-03	7.45254530e-04	7.28538210e-04	7.02276334e-04	5.65982007e-05	1.65339280e-05
0.06914         	1.11692450e-03	7.45419842e-04	7.31246916e-04	7.02885113e-04	5.62619662e-05	1.64942030e-05
0.06916         	1.11063976e-03	7.46590132e-04	7.35164279e-04	7.04427986e-04	5.60204903e-05	1.64438982e-05
0.06918         	1.10431264e-03	7.48605152e-04	7.38419663e-04	7.06424303e-04	5.60857838e-05	1.64333704e-05
0.0692          	1.09680879e-03	7.51670943e-04	7.42112759e-04	7.09931395e-04	5.62745429e-05	1.64529369e-05
0.06922         	1.08925213e-03	7.55500363e-04	7.46081666e-04	7.12999774e-04	5.66305518e-05	1.64983499e-05
0.06924         	1.08121002e-03	7.60170387e-04	7.50143629e-04	7.16278940e-04	5.67463127e-05	1.64803164e-05
0.06926         	1.07292606e-03	7.65351986e-04	7.52987579e-04	7.19516332e-04	5.67725829e-05	1.64315431e-05
0.06928         	1.06488957e-03	7.71417315e-04	7.54900145e-04	7.22098623e-04	5.65452150e-05	1.63407465e-05
0.0693          	1.05642082e-03	7.78345388e-04	7.56308325e-04	7.26106463e-04	5.64610849e-05	1.62736510e-05
0.06932         	1.04764631e-03	7.86341663e-04	7.54405178e-04	7.31697378e-04	5.66055549e-05	1.62538028e-05
0.06934         	1.03855469e-03	7.94392760e-04	7.52856749e-04	7.39194421e-04	5.67608714e-05	1.62468962e-05
0.06936         	1.02997494e-03	8.02660610e-04	7.51572742e-04	7.45748982e-04	5.67708558e-05	1.62084374e-05
0.06938         	1.02091536e-03	8.11562300e-04	7.50640017e-04	7.51909602e-04	5.58435225e-05	1.60044790e-05
0.0694          	1.01134985e-03	8.21909640e-04	7.47840103e-04	7.60229396e-04	5.48843195e-05	1.57159356e-05
0.06942         	1.00259851e-03	8.32848357e-04	7.44346716e-04	7.68440031e-04	5.47900144e-05	1.55903861e-05
0.06944         	9.94218398e-04	8.45128494e-04	7.41844549e-04	7.78297184e-04	5.50540561e-05	1.55838045e-05
0.06946         	9.85859750e-04	8.55463607e-04	7.38856192e-04	7.86981644e-04	5.55643352e-05	1.56277677e-05
0.06948         	9.79230756e-04	8.66312616e-04	7.35966806e-04	7.97743291e-04	5.63325962e-05	1.57319732e-05
0.0695          	9.72402514e-04	8.78064126e-04	7.34529146e-04	8.06104042e-04	5.74024724e-05	1.58950958e-05
0.06952         	9.65669247e-04	8.89579318e-04	7.32381286e-04	8.12289562e-04	5.87777437e-05	1.61153872e-05
0.06954         	9.58810967e-04	9.01759100e-04	7.28025270e-04	8.16651199e-04	6.00933613e-05	1.63097726e-05
0.06956         	9.51322539e-04	9.14447625e-04	7.22347002e-04	8.18849146e-04	6.05544092e-05	1.63506841e-05
0.06958         	9.44265023e-04	9.26799416e-04	7.16636767e-04	8.18292784e-04	5.99701958e-05	1.62223101e-05
0.0696          	9.36336961e-04	9.32064936e-04	7.11602532e-04	8.05978713e-04	5.87219771e-05	1.60025839e-05
0.06962         	9.28539305e-04	9.33354564e-04	7.04798797e-04	7.90475454e-04	5.77469179e-05	1.58872011e-05
0.06964         	9.24261657e-04	9.33387715e-04	6.97579042e-04	7.85467366e-04	5.68575042e-05	1.57434018e-05
0.06966         	9.21618963e-04	9.32395578e-04	6.91274498e-04	7.82796062e-04	5.63997089e-05	1.56530242e-05
0.06968         	9.19363205e-04	9.30720464e-04	6.86582457e-04	7.80454139e-04	5.64232794e-05	1.58083127e-05
0.0697          	9.17580158e-04	9.28793372e-04	6.81726684e-04	7.78033463e-04	5.65818968e-05	1.61032454e-05
0.06972         	9.16639809e-04	9.26464808e-04	6.77035844e-04	7.76698881e-04	5.66795240e-05	1.63686830e-05
0.06974         	9.15663869e-04	9.23433413e-04	6.73252600e-04	7.74077951e-04	5.72172154e-05	1.66501382e-05
0.06976         	9.15338812e-04	9.20240238e-04	6.69904035e-04	7.72337280e-04	5.83417293e-05	1.69037575e-05
0.06978         	9.16056224e-04	9.17398433e-04	6.66640702e-04	7.71661619e-04	5.94948426e-05	1.70975773e-05
0.0698          	9.17814395e-04	9.14362221e-04	6.63473502e-04	7.72531034e-04	6.06627725e-05	1.72482757e-05
0.06982         	9.19952477e-04	9.11118004e-04	6.60167781e-04	7.71408690e-04	6.16257703e-05	1.73554371e-05
0.06984         	9.22795712e-04	9.05239175e-04	6.56454691e-04	7.69660328e-04	6.23971032e-05	1.74227369e-05
0.06986         	9.26305351e-04	8.99019309e-04	6.53813082e-04	7.68211616e-04	6.29340331e-05	1.74236218e-05
0.06988         	9.30136656e-04	8.92569550e-04	6.51784177e-04	7.65752440e-04	6.32948672e-05	1.73827008e-05
0.0699          	9.33608450e-04	8.85800147e-04	6.50088105e-04	7.60531652e-04	6.34733577e-05	1.73042172e-05
0.06992         	9.37955900e-04	8.80256106e-04	6.48378882e-04	7.58555259e-04	6.34908010e-05	1.72111729e-05
0.06994         	9.41804234e-04	8.73500523e-04	6.46275415e-04	7.54521312e-04	6.33854241e-05	1.70894414e-05
0.06996         	9.47157189e-04	8.66779348e-04	6.42712520e-04	7.52726216e-04	6.31906181e-05	1.69440742e-05
0.06998         	9.53201742e-04	8.60645601e-04	6.39441544e-04	7.50138469e-04	6.29794683e-05	1.68123424e-05
0.07            	9.60132379e-04	8.55222365e-04	6.35760238e-04	7.48985161e-04	6.26696711e-05	1.66822394e-05
0.07002         	9.67633017e-04	8.50723881e-04	6.32038284e-04	7.48417930e-04	6.22579538e-05	1.65636226e-05
0.07004         	9.75491097e-04	8.46384133e-04	6.29670122e-04	7.45983960e-04	6.17606783e-05	1.65384601e-05
0.07006         	9.83023453e-04	8.41174864e-04	6.28402017e-04	7.41858287e-04	6.14675440e-05	1.65601085e-05
0.07008         	9.90203612e-04	8.34777999e-04	6.27607441e-04	7.37229979e-04	6.12368621e-05	1.65883122e-05
0.0701          	9.97198299e-04	8.29210720e-04	6.26652352e-04	7.32623821e-04	6.09252536e-05	1.66009710e-05
0.07012         	1.00390599e-03	8.25017950e-04	6.25609366e-04	7.26648719e-04	6.05710908e-05	1.66096230e-05
0.07014         	1.00973612e-03	8.19009840e-04	6.25420579e-04	7.20281211e-04	6.01760879e-05	1.65934667e-05
0.07016         	1.01617365e-03	8.12696995e-04	6.26667460e-04	7.16220525e-04	5.98361278e-05	1.65516152e-05
0.07018         	1.02193190e-03	8.08127359e-04	6.28319538e-04	7.11845266e-04	5.95629131e-05	1.65636080e-05
0.0702          	1.02750035e-03	8.05058034e-04	6.29903387e-04	7.07122291e-04	5.93680761e-05	1.66002424e-05
0.07022         	1.03276934e-03	8.01992221e-04	6.31159884e-04	7.01709354e-04	5.92688472e-05	1.66439943e-05
